text,wordlen_mean,wordlen_std,wordlen_skew,wordlen_unique_mean,wordlen_unique_std,wordlen_unique_skew,wordlen_autocorr,wordunique_mean,wordunique_std,wordunique_skew,wordchange_mean,wordchange_std,wordchange_skew,worddist_max,worddist_shape,wordbias_mean,wordbias_std,wordbias_skew,wordbias_lines_mean,wordbias_lines_std,wordbias_lines_skew,chardist_max,chardist_shape,ngramdist_max,ngramdist_shape,charbias_mean,charbias_std,charbias_skew,charbias_words_mean,charbias_words_std,charbias_words_skew,unique_words,repeated_words,tripled_words,unique_chars,repeated_chars,tripled_chars,unique_ngrams,entropy,compression,zipf,flipped_pairs
habit_p0p5_deck52_seed03,5.255986815920398,1.5666865902996399,0.039019598874943044,5.401905798637149,1.5945653294069364,0.10952878446583127,-0.04837157727378125,1.0166978330804726,0.5420907263262766,2.985789870542069,1.0127642202080946,0.5338059215974333,2.7164826795190216,9.38,1.7476,1.7739740987015624,0.618355501450966,-0.8288868864828022,1.7798752233276076,0.607865671483182,-0.8269614114486049,0.13328960811975385,0.05290783145840367,139.92,8.462470487508963,0.41797985304808977,0.17100975268330137,4.283927497591791,1.1983520973000297,0.35253165310036266,0.9693721022848532,141.5,0.00255,0.0,18.04,0.06911358947919755,0.006301817163693795,270.45,1.4541352330799826,0.38957529376128425,6.06278606029498,0.027298009950248756
habit_p1p0_deck52_seed03,5.252146268656716,1.6138034294310766,0.0355370363352184,5.544353091596467,1.630415274171291,0.1373625889870136,-0.05886606736709093,1.0021964517081237,0.547988464509632,2.4317035400990044,1.0331919394613096,0.588919165349618,2.3933080953864883,13.06,2.5696,1.420445615209689,0.6763993019797223,0.042664367733141965,1.4605895498817263,0.6576198460793641,-0.0022818108633027977,0.13743561509639624,0.0534451947526696,143.84,11.117446539124424,0.4102153456139159,0.17074775752367372,3.9480399519689295,1.2439094744828403,0.37748757204589206,0.8085126088713304,100.63,0.006249502487562189,0.0001,17.78,0.06478122050601026,0.005050437486643274,212.71,1.2774786350467422,0.34411175382685866,4.148023862996807,0.08594154228855722
habit_p0p0_deck78_seed03,5.282223134328358,1.6125801395647301,0.03383322746157219,5.42050193679304,1.6237783722727819,0.08581582306649818,-0.03259086957856717,1.0248083085434112,0.5469854493721145,3.004670108132728,1.0144261660272667,0.5514455934077682,2.964241850017777,6.14,1.1480000000000001,1.9080103919317808,0.512694121050769,-1.1696067603269404,1.9049734447319258,0.5201168591435439,-1.1803938156861478,0.13073476408258494,0.05289752297361516,138.17,7.879483713864924,0.41410095406252906,0.1699966599492014,4.911321233795217,1.1958220855583228,0.34668898513225854,0.8500615815621096,156.93,0.00135,5e-05,18.21,0.06631421646588855,0.006017133340536319,289.97,1.538752735934248,0.40883525940412735,10.542876131608786,0.010348009950248756
habit_p0p3_deck78_seed03,5.280719402985075,1.6019086698727,0.036274128089286276,5.42599250329697,1.6189291162022184,0.08671689390635781,-0.03964265299454617,1.0251938863389147,0.5506476925691568,2.966902649033279,1.0093938093328256,0.5368354267542454,2.9033030180701433,6.99,1.3284,1.8584082929928933,0.5557789718960071,-1.0312032326178566,1.8663069270794472,0.549807376864937,-1.0522536533928373,0.13117523217868043,0.05286055034740851,138.48,8.05873506998542,0.417751360083568,0.1668857355981454,4.09206480513572,1.1999793609557994,0.35326544255139414,0.8447200290922448,151.66,0.00155,5e-05,18.05,0.06651971927189514,0.005739628114648435,284.24,1.5080654411426724,0.4027776147455302,6.676812628842665,0.015049004975124378
habit_p0p5_deck78_seed03,5.315621393034826,1.6286808807610873,0.03120978488139069,5.5312146362454415,1.6348541150091171,0.07461512776800713,-0.04320560612409248,1.0227559022841153,0.5687402788876895,3.307311015997537,1.0247840873538818,0.5976360585621858,3.333328419103933,8.71,1.5684,1.798065357354694,0.5989909653709773,-0.8921267867517244,1.803635477025991,0.5956939322550235,-0.8971895948875157,0.1355500833354263,0.052698635701244986,144.04,8.468377840951668,0.4145270391856599,0.1732288433430027,3.9901099152830475,1.1858759660664282,0.34761565793062005,0.8792948296850481,144.41,0.002649502487562189,0.0,18.06,0.0652453241750846,0.005819380978339487,274.21,1.4935509394645998,0.3954245923999805,6.1760894053773185,0.024647014925373134
habit_p1p0_deck78_seed03,5.25345223880597,1.6594685868477275,0.1627264503220914,5.574651201881389,1.687844508646624,0.21491905242100343,-0.03871364170954584,0.9981404926865642,0.5214347003976311,2.0556766875511565,1.027212971352713,0.5553813475769538,2.174176970355349,13.05,2.5827999999999998,1.410715874890846,0.6768131428300452,0.059805013868972697,1.446609008249493,0.6572519118464449,0.028218979438825308,0.14203335410383885,0.053117848581495465,149.02,11.063842258942323,0.4113112807464385,0.17161519383664972,4.435858095195086,1.2551051374293607,0.366687504591304,0.7043845307526666,99.6,0.006049502487562189,0.0001,17.71,0.06867279732828126,0.006589441174719772,213.39,1.269718648131752,0.3416419935724358,4.037141264785587,0.08744179104477612
habit_p0p0_deck52_seed04,5.260734210526316,1.6275759118637019,0.028407372848223093,5.420413695921691,1.6379607275772379,0.05223763528295307,-0.03128069793143967,1.0350053702896636,0.5777678675217707,3.3194370525244103,1.0128022299229764,0.560965285159432,3.0086451203061526,6.62,1.1996,1.8983247644306427,0.5244775013414467,-1.1485706644624512,1.8893830769405278,0.5353982501297411,-1.1284472378749995,0.12959144757360663,0.05287307660828464,136.48,7.973803871891423,0.4158070204086778,0.17405690669045487,4.760928697680543,1.1998175615401268,0.3474348929406228,0.8366480325862253,155.61,0.00135,0.0,18.28,0.0682825776599129,0.006230413800542157,285.64,1.5256721684570502,0.4063774730173958,9.046528408429998,0.012341387559808613
habit_p0p3_deck52_seed04,5.273447129186603,1.6431618531855445,0.07365138307226925,5.440019171589132,1.6455979423345775,0.11755238559215499,-0.0485094844215662,1.0270072618134762,0.5516642051579745,2.8670750608233653,1.021378242811568,0.5460208249753039,2.6708480852026653,6.91,1.3504,1.8696744581938496,0.5448971928596102,-1.0548313632981257,1.8673434204995318,0.546031323278444,-1.054006146832539,0.1297820486244399,0.05283876610761949,136.97,8.130853750711342,0.412487714527547,0.17293756769821783,4.762903854506692,1.1943421297918995,0.351414993443555,0.8486066317392792,152.06,0.00105,0.0,18.25,0.06667872394551011,0.006111383110599216,281.58,1.5113222315536123,0.4031504032519875,7.948808530564884,0.01722846889952153
habit_p0p5_deck52_seed04,5.209348325358851,1.6062138068532585,0.060252568446377615,5.388651129307947,1.621199760241394,0.13811769095756884,-0.0451545500553729,1.0210727639281294,0.5464189008657855,2.811486197709786,1.0179396576687698,0.5557603137067886,2.7370490213329464,9.35,1.8264,1.7608369171407032,0.6219655928353669,-0.7731227015392734,1.7646142960188498,0.6136033271162347,-0.7633298540380513,0.13705133726335467,0.05339110035635965,142.95,8.579223694324908,0.4151524498560731,0.16968809208313815,4.550210059938432,1.2175945960641337,0.35179058855299344,0.7962216402048975,140.13,0.002597846889952153,0.0,17.95,0.07074911573532562,0.006110626078914308,264.5,1.4369916122987796,0.38787482495458325,5.746632067628839,0.03156555023923445
habit_p1p0_deck52_seed04,5.308008851674641,1.5930077663421447,0.026994030505936392,5.618649401327682,1.617500167383991,0.11256840223461904,-0.024240659246193393,0.9957215783909695,0.5223921920452026,2.1913979054282553,1.020693406730638,0.5378203068654356,2.2203142501563753,13.16,2.678,1.399023986542695,0.6658807916730978,0.10861861027069854,1.415331725599538,0.6562566426811814,0.0884513381512161,0.13565872756302147,0.053087004181981846,143.31,11.34863342677869,0.41043065265158846,0.17017161119151616,4.095604694647328,1.2432832495455275,0.3709788383821225,0.8209171870873363,96.98,0.006495693779904306,5e-05,17.98,0.06415205997471599,0.005728155584770976,211.53,1.2586191406844773,0.34073217123836275,4.099486271962566,0.09550263157894737
habit_p0p0_deck78_seed04,5.279321291866029,1.6379953630671087,0.05465138310393014,5.432254717592701,1.6496150072007947,0.10509613956506905,-0.03424739283253363,1.0314048050731246,0.5637689732032133,3.148381805742787,1.0134940906206604,0.565688849501959,3.06061982895153,6.26,1.1412,1.9057872996008203,0.5140522216449519,-1.1517341870248463,1.891290961239082,0.5299301093129826,-1.1360617575250296,0.1302808118227991,0.052813581240318604,137.7,7.889175972999218,0.4136658799795831,0.17027742595292134,4.973605381552118,1.1942586057992965,0.34425193273504967,0.8795091861068343,155.66,0.0014500000000000001,0.0,18.23,0.06648672900238593,0.005850394999280912,289.8,1.5363211993705201,0.4094751264842411,8.925860880633735,0.012482775119617226
habit_p0p3_deck78_seed04,5.286741148325359,1.6552800207958716,0.041959371869504894,5.474727833782218,1.6434723357090089,0.1054914335365759,-0.036813562468994754,1.0313425750002922,0.5593050422962249,2.9073735562109495,1.0227465265098035,0.5569772497939894,2.6998620943575244,7.39,1.2956,1.8659856807488515,0.5478060131881346,-1.0572713651025656,1.8592909682294003,0.5570167972465521,-1.0530033013861773,0.13129513692100409,0.0527812234441543,138.92,8.141358987854245,0.41490241252130444,0.16989670982228278,4.528932273456674,1.1977271343811964,0.35191746135068264,0.8146443618476534,151.38,0.002,0.0,18.2,0.06489751865664864,0.005765976215363256,282.11,1.514450635499539,0.40332238202073994,8.36056556309212,0.019545693779904307
habit_p0p5_deck78_seed04,5.328164832535885,1.6404369608495333,0.042860195938748236,5.53532000676546,1.6398706749699306,0.09672611238954117,-0.038981481491459004,1.0237867423903335,0.557627742241995,3.0900661448759705,1.0200095874390271,0.5595804216799208,2.7457454244470374,8.64,1.6104,1.7939063597904825,0.6015820359246615,-0.8635079112689451,1.8002118289540117,0.5927130032195711,-0.877168332614483,0.12930010749062315,0.05226786606142839,137.73,8.522904027218388,0.41444792049638274,0.16975391875685375,4.166130311421587,1.2001282224359868,0.35402736782298644,0.8439916146138704,143.81,0.0020456937799043064,0.0,18.1,0.06453126367815412,0.006006920230965082,273.41,1.4764630427286336,0.39369288227007954,6.750337281421037,0.024632775119617225
habit_p1p0_deck78_seed04,5.266600956937799,1.6480636310936103,0.011657675375321086,5.627487775516447,1.6313409544365016,0.12104726572047887,-0.03374263464874385,1.0033519754200901,0.5546943643052938,2.5482922619304924,1.0371206544635356,0.6072955970336024,2.5561229018758236,12.8,2.6032,1.423763750299713,0.6656755851886755,0.06084066591977164,1.4546794379504508,0.6433839076303618,0.040519326284709195,0.1433675079815629,0.053296470140019814,150.48,11.095887639895798,0.40776000319235883,0.17641712134839732,4.138856414136993,1.2328842587601363,0.36745841808860424,0.7965551123501099,99.85,0.006395693779904306,5e-05,17.9,0.0651066129261901,0.0057700738947679625,214.36,1.2941648563480384,0.344570369023171,4.319815554443907,0.09240263157894738
habit_p0p0_deck52_seed05,5.268464114832536,1.6331596510794482,0.030659514601499023,5.40701093577283,1.6428430654201722,0.07933293305344342,-0.03719913518115552,1.0335827048678894,0.5658162982020997,3.1010082094270284,1.0161221339738784,0.5657904028442889,3.0056702419160644,6.26,1.1336,1.9048979138158237,0.5150177629270322,-1.1548368875041672,1.8980055384687997,0.5242784800296069,-1.1424071952117665,0.12941705972835954,0.052772649984596215,136.52,7.914091294642125,0.4116729865729487,0.16933856394896965,4.974979666291274,1.1984144944158794,0.3439148318169971,0.9054273257528858,156.27,0.0016,0.0,18.31,0.06656875241588109,0.005601106249645298,288.17,1.5230881965774254,0.4060630534017759,7.5185092736096175,0.010591387559808613
habit_p0p3_deck52_seed05,5.2714416267942585,1.607211374573677,0.05487034439442832,5.426997036957151,1.6127917557318805,0.11855768616825525,-0.025281466133197438,1.020961222035205,0.5440669787028055,3.005539786751505,1.0150998771328792,0.5382805447010385,2.77547038100174,7.57,1.3904,1.860896135568249,0.5495255250357121,-1.025064421434127,1.8515205320973012,0.5595541705981538,-1.0283629606315037,0.13148723737253787,0.05265454742248764,138.77,8.24168268030951,0.41587252308283634,0.17342738610130998,4.821290018604415,1.2023195051971867,0.3467167854233097,0.8951030750098075,150.78,0.0021478468899521533,0.0,18.36,0.06821952827511173,0.00659495175081098,278.3,1.50043255152558,0.40161359985403283,6.858784887181341,0.014684928229665072
habit_p0p5_deck52_seed05,5.310846411483253,1.6324597137746237,0.010311387599651691,5.471202682153288,1.6431946208298425,0.07874016197164932,-0.041160409622412686,1.0254385577202842,0.5542400818933148,3.005104045706405,1.0184568062915205,0.5576663887641656,2.8813268537663963,8.67,1.6224,1.7960243729277288,0.5978657357749044,-0.8661161163121424,1.7967585901011742,0.5993284462506561,-0.8806611203362867,0.13023102364085337,0.05292102049287622,138.18,8.545346877208743,0.41422960409937437,0.1736901825291491,4.834053691705702,1.2036812329851403,0.35524298156626355,0.8587346302071994,143.88,0.0025413875598086126,0.0,18.22,0.06756313950228665,0.006590607492926383,271.88,1.4607602192885032,0.3912161968018824,5.321232968860012,0.02452200956937799
habit_p1p0_deck52_seed05,5.279284449760765,1.6656282186971527,0.026491843950193345,5.651259494341073,1.6452163149558463,0.06507032019394247,-0.036628576083285354,1.0032850603957024,0.5470225688126961,2.473698184575024,1.0344200895944253,0.5802710353588363,2.3766522508111922,12.48,2.5824,1.4158726623837314,0.6669774248290461,0.08416154131904012,1.4459489751545662,0.6553557134152516,0.022891820929161727,0.14326462240944032,0.05266935056697056,151.38,11.011598524841197,0.40509561763035573,0.16772741960879947,4.221185075449656,1.2216269017213808,0.3705834091872406,0.7927100761613388,99.26,0.006787081339712919,0.0,17.72,0.06860536889004151,0.007448905981338373,215.83,1.3012189133272885,0.34496796527147083,4.076231802451031,0.08573325358851674
habit_p0p0_deck78_seed05,5.279272966507177,1.6416655084566099,0.03719275915479445,5.432085376649003,1.6453990797867812,0.08117756212959786,-0.035578297181463485,1.0304729335873353,0.5576509284153955,3.0119818945958126,1.0175266751756957,0.5633299977828308,3.000107717958192,5.92,1.0568,1.908164083312027,0.5105508006981218,-1.1579719386295437,1.8987063988738198,0.5200223308896598,-1.1326325664419528,0.1290875358288051,0.05257372365629838,136.44,7.875994493854297,0.4195303329388066,0.17682833230375916,4.534679728451634,1.1958782106019965,0.34467450970005253,0.8800541076236572,155.99,0.0012456937799043063,0.0,18.32,0.06654174276363357,0.0058601514687771795,290.04,1.537194497563778,0.40925863166006016,8.455029859984156,0.008337081339712919
habit_p0p3_deck78_seed05,5.27902009569378,1.6410492731916722,0.026046822282071502,5.44831717582671,1.6358058118668675,0.10418349475451444,-0.03857873554913337,1.024880332706304,0.5481170884965276,2.8327015333825405,1.0195296120108064,0.5489032001329588,2.580156653175366,7.19,1.3708,1.8569093051993002,0.5572927864848688,-1.0327224795415493,1.858938511171684,0.5510941148300159,-1.0129695621588939,0.13039334970703959,0.052526832982541606,137.75,8.052449259531778,0.4107552876092374,0.17329624734312551,4.439887404147694,1.1955508259749064,0.349792199007937,0.85739634712561,150.74,0.001647846889952153,0.0,18.27,0.06733167159142844,0.006336578187905492,284.45,1.5056629919040014,0.4023495043696999,9.375688197423075,0.014741387559808613
habit_p0p5_deck78_seed05,5.239252392344498,1.5933866379567052,-0.032931063699063144,5.3959451623441295,1.5996471361998676,0.03206055281987386,-0.03951478788896637,1.0224441641902844,0.5522589156771016,2.952239304455781,1.0204870062126747,0.5633593600247215,2.878090440039792,8.88,1.5968,1.792850802511278,0.6009259343338166,-0.8707383333102446,1.7933267471283123,0.6025664676873405,-0.888785983740929,0.12997083231130718,0.05271371109169013,136.22,8.460306973295804,0.4165150357552028,0.17008686991736396,4.505201108428192,1.205825035401427,0.3542643539999686,0.8861627768552957,143.21,0.0027435406698564594,0.0,18.19,0.06730419635785419,0.0056299355596692215,270.07,1.462432633006433,0.39268039938179783,5.742512563283235,0.022374162679425838
habit_p1p0_deck78_seed05,5.243047846889952,1.585466474015474,-0.030436447822327378,5.537757031976566,1.5983487360101252,0.07211993635326451,-0.041645893996645034,0.9989443810782848,0.5451663822034932,2.4746954676833393,1.0320664557079553,0.5879680089084065,2.350362855022704,12.93,2.6552,1.4044499826272174,0.671911174026989,0.09549180358042964,1.4222606624592753,0.6678665879519518,0.04367259183021388,0.13884592286035496,0.05286173065464367,145.39,11.200295613148066,0.4140071366919283,0.17628310744933046,4.240670945739834,1.2297094348283542,0.3709102939929136,0.9056639294911162,98.22,0.006787081339712919,0.0,17.97,0.06680508720635692,0.00561529548045377,210.27,1.2732494658304998,0.3429839622758127,3.742771093229924,0.08863110047846891
habit_p0p0_deck52_seed06,5.282738613861386,1.6312687185299186,0.006859462617789598,5.43448700541846,1.6364999150926172,0.06321067192889157,-0.033291535084661816,1.0323128225811042,0.572850379631249,3.1649537163475188,1.0114614332860445,0.5690574320078872,2.948774230348303,6.7,1.1296,1.9020891127165034,0.5185281053175675,-1.1510915066490168,1.8960643516128959,0.5282833890066644,-1.1522760812276587,0.1294290686547607,0.05266202525621469,136.78,7.962264317064145,0.41575407550770177,0.16810488522535175,4.837582824028986,1.1955991578071088,0.3428829836305923,0.9148832539229862,155.84,0.001399009900990099,0.0,18.17,0.06756465778409601,0.006389932640621797,287.38,1.5244787986875346,0.4070629644534213,6.966183069263358,0.012845049504950495
habit_p0p3_deck52_seed06,5.265939108910891,1.6157913768282066,-0.02256827941004389,5.432250282847038,1.6133953946888424,0.037813747687679214,-0.04656321338228063,1.0270911234245228,0.5657345742164387,3.223703992094524,1.023063496866724,0.5971788054369778,3.380445779145858,7.52,1.4188,1.8571792461322558,0.5552697911095671,-1.0314178762196617,1.852491900648892,0.5596464236784985,-1.0271608244989918,0.1322040337670189,0.05275805268537141,139.24,8.084772708049087,0.41428502294682257,0.17137479378145798,4.742245204403197,1.1923977812530382,0.3497478215247114,0.8702245610865531,150.9,0.001649009900990099,0.0,18.24,0.06843492977649948,0.006241459005063637,282.45,1.5116931806794027,0.40253737694947733,7.557790688647901,0.016496039603960396
habit_p0p5_deck52_seed06,5.327667821782178,1.6371939262003965,0.06838414317028776,5.518330878294662,1.6476072939043254,0.12343387414662488,-0.03545865408850224,1.0197137048589224,0.5491265863224517,3.0031769429078032,1.0182361325376124,0.5805782921727196,3.1380310737823156,8.83,1.6068,1.7881466489440119,0.6037792504913521,-0.8460352681952412,1.797713471053546,0.5962559257220329,-0.8726650629219527,0.13102007925687065,0.053053165185550796,139.42,8.52955916884823,0.41748278156644314,0.16326912214123918,4.7921215417604675,1.2026752392276283,0.35006298300257765,0.9213044404507237,143.73,0.0019995049504950495,0.0,17.99,0.06645947259609761,0.006587557478392712,273.26,1.4693113105878026,0.3917052121181274,7.403607834680155,0.023684158415841584
habit_p1p0_deck52_seed06,5.283232178217822,1.6567872151895089,0.016641359101180312,5.646649334578866,1.6230601698454137,0.09101732422779717,-0.04324149685318658,1.0028487528875982,0.5588525915689599,2.491674828085168,1.0388008668996869,0.6087165262905276,2.536011144763921,13.14,2.6192,1.4063944434748699,0.6757291319434612,0.05285715310633369,1.4409314312574826,0.6540695558902059,0.056538330202379916,0.14141709194244753,0.05286897709782615,149.03,11.196520833319703,0.4099915475305957,0.1762362211806146,3.9513553532949475,1.2176164404212597,0.36328025117373414,0.8693403283490426,99.03,0.0064475247524752475,0.0,17.84,0.06463086351478879,0.005935248694149038,212.53,1.291015818515324,0.3442939838737236,4.234215891613972,0.09597623762376238
habit_p0p0_deck78_seed06,5.291812871287129,1.6321381700052646,0.02932549980437065,5.444455590046337,1.6255248761286254,0.10647902039209346,-0.027933722285591423,1.0271753896637734,0.5537807701432895,2.9100038307885776,1.0163165629776694,0.5548083541247026,2.771423457842085,6.13,1.1584,1.9032165089144317,0.5195461194574741,-1.164841125388859,1.8995996001223732,0.5277513484668978,-1.190832011384042,0.1290747697184208,0.05273045632948306,136.67,7.95718119683907,0.4139763479737816,0.17038600357930805,4.750583983714555,1.20251495240557,0.3502387991334595,0.8292564936427428,156.43,0.0014485148514851486,0.0,18.26,0.06644739125615341,0.005830424654214527,288.16,1.534184552815184,0.4083503750557395,11.32310376178114,0.013146534653465347
habit_p0p3_deck78_seed06,5.24275099009901,1.625398263093944,0.01648008133227525,5.401376362320841,1.6276635191194233,0.08067599697257521,-0.03842421119854177,1.0262979150168123,0.5544243658223772,2.9229362145379376,1.014407871476753,0.5578606044040468,2.746074559383296,7.53,1.4652,1.850231460878096,0.5653324231540773,-1.02707964747043,1.8492136675306061,0.5683280980743337,-1.0389601275597633,0.13103894937937327,0.052546529931671776,137.44,8.138785058315104,0.41376842859032253,0.1687093542292709,4.511006946819523,1.2041943968243176,0.35328394006564656,0.8212145320928652,150.67,0.0014995049504950494,0.0,18.19,0.06668210769372264,0.005557271028044835,279.35,1.5069696683109175,0.4021343528616254,7.512125741801632,0.016091584158415842
habit_p0p5_deck78_seed06,5.293413366336633,1.623519405203096,0.02285071193984075,5.481900833443426,1.628437362932907,0.09431199193258838,-0.032349773081129234,1.023854179496088,0.5489201784834493,2.9137189213093846,1.0200733706062646,0.5844740792395041,2.9575224869231675,8.71,1.6264,1.7987707980360823,0.6028666411779802,-0.8778854604396724,1.8063703765045114,0.5915730727836288,-0.8880560754705618,0.13376940731119258,0.052673916583171006,141.5,8.304074265964987,0.4130610758420761,0.16960191434779673,4.46975893018168,1.1953812204390641,0.3508237430845012,0.853340665681555,144.97,0.001799009900990099,0.0,18.13,0.0670952722108349,0.006349577409784168,277.54,1.4879522783031693,0.3952276742955139,5.6848193408196925,0.023544059405940596
habit_p1p0_deck78_seed06,5.363178712871287,1.6348875538738643,0.03194419316517324,5.720074333477275,1.6255116633736868,0.07236212503185768,-0.053972686790142624,0.9887606251603983,0.5251896247705303,2.3707488100305496,1.0432038616572565,0.5821582609515714,2.5195238467152605,13.03,2.574,1.4102035259058479,0.6734849853775442,0.04969429216125298,1.4496992775200168,0.6496919207852508,0.04613016874317461,0.1388791429262882,0.052763409526149586,148.24,11.26068501956477,0.4120309320702033,0.16799185121657867,3.759679722929036,1.2188407671950192,0.37253698315943173,0.8746406775057549,99.48,0.0064475247524752475,0.0,17.75,0.06395768732946362,0.006324652525006741,215.53,1.289078735152457,0.3420616937639461,4.36318540570089,0.09457623762376238
habit_p0p0_deck52_seed07,5.26995,1.6018913822218703,0.016336197387265664,5.413546503973646,1.6198826154556214,0.05200488805139871,-0.04960253933965814,1.0286684955064,0.5538641678850901,2.9064454071680332,1.0129354162625137,0.5590966079703055,2.9774124314950163,6.28,1.1244,1.8854894716509176,0.5298950778320164,-1.0770510379809342,1.8802449791619111,0.5293953752074896,-1.0458372076820694,0.13071150985673285,0.052774086348766756,137.79,7.874831665458322,0.41700465857265845,0.1759490720935549,4.685137043034103,1.1974189700042526,0.34682476646534643,0.8820548012314354,154,0.0014500000000000001,0.0,18.25,0.06724516524663417,0.005622534343940719,289.2,1.5252307433383745,0.40711632630687095,10.306382098586656,0.01395
habit_p0p3_deck52_seed07,5.28255,1.617194399072094,0.07157037690674081,5.423290516595319,1.6457862882799887,0.12234139070735747,-0.043582587385636945,1.0257616503723666,0.5458210315132767,2.864198666698234,1.0124816677139818,0.5306089596910329,2.5368464128557644,7.1,1.328,1.8502100331667666,0.5593489638773824,-0.9970196590400934,1.846292367763475,0.5603666406289242,-0.9774205864097603,0.12997737026711417,0.052575493909001424,137.28,8.10949731954439,0.4157433704008142,0.17089449336115592,4.682720780843467,1.2016568475639346,0.3533085451644233,0.8171969339684401,149.99,0.0017000000000000001,0.0,18.3,0.0676843013364243,0.00604110579972857,282.65,1.491561709487703,0.40087714359225846,8.739018945959446,0.019200000000000002
habit_p0p5_deck52_seed07,5.22905,1.5827324688646913,0.011614966160182904,5.3695643748158295,1.614803374350958,0.08517632348912514,-0.02646573935995699,1.0237581969293181,0.5617877670881799,3.0296986953203207,1.0035210512351302,0.5511304634397968,2.8062320221495396,9,1.7392,1.75443121688424,0.6248736880201992,-0.7585101513243936,1.7579699924146883,0.62290042409148,-0.7753698332682931,0.1349121338696809,0.05302699044871633,141.02,8.521881086802638,0.41399361853187333,0.17642991946651787,4.993100489164943,1.2180762657884308,0.3550317166588654,0.8636261546141352,139.69,0.00445,0.0,18.25,0.07032827573932038,0.006214474871052618,267.32,1.4327106875006212,0.3873629311094184,5.2667653174253335,0.03315
habit_p1p0_deck52_seed07,5.18765,1.5818687151180102,0.010275100996819666,5.426676849660631,1.6134182595816382,0.14422113083381022,-0.05289285030739029,0.9963695531139356,0.5280244901551281,2.15587173444965,1.0232507370679318,0.5568455952099862,2.195347438964682,12.82,2.698,1.4057895567179668,0.6848379159417252,0.06544434125118115,1.4247371739643255,0.672594004216828,0.05883202571752628,0.13951397719476688,0.053165194609538946,144.58,10.999484659742427,0.4126213147305069,0.1762556349567802,4.529999970969844,1.265710944221725,0.3746035468273435,0.7575403504947668,98.88,0.00775,5e-05,17.88,0.06751640946450094,0.0050638315534203325,211.28,1.2427994191940908,0.34180124690741126,4.161726176223524,0.0954
habit_p0p0_deck78_seed07,5.312,1.6258274568163151,0.014369811939385939,5.458186733222422,1.632802869172282,0.05626907904272226,-0.04474537563110645,1.0263730328364682,0.5456363188826164,2.8502487288251266,1.0154716185688295,0.5553710717673684,2.8519420311210437,6.12,1.1124,1.9022716854025434,0.5170254080771162,-1.1612739319814904,1.8941642938327903,0.521318209288004,-1.0945719825749811,0.12738566922421787,0.052643350868306044,135.34,7.92395544667947,0.41570909675560325,0.16756292681039478,4.5035469436527915,1.2007000122965736,0.34108486947366107,0.9099851829310894,155.75,0.0017000000000000001,0.0,18.19,0.0675520307360571,0.006067743660601442,290.36,1.5250455955159055,0.4070646628667874,9.526932273315513,0.01345
habit_p0p3_deck78_seed07,5.3172,1.6202526608755903,0.0028623253983522928,5.457294575066892,1.6375584378466943,0.07116546797693743,-0.03848892269480246,1.0213729232025601,0.5484907156407579,2.9655583971183535,1.013085351250561,0.5660056427611827,2.9763244793008066,7.15,1.4288,1.8512908770679684,0.5637841861387539,-1.045461654871657,1.8481212746440792,0.5644091222336801,-1.0140744243436124,0.13085126215913004,0.05264030855194634,139.17,8.148108674363819,0.4142882681585892,0.1697347763156019,4.559348385510335,1.208412024512597,0.3466662933642358,0.8402474941782845,150.57,0.0018,0.0,18.22,0.06760855124023853,0.005817096954659026,283.76,1.4950744825447584,0.4000266353323466,8.780259419104368,0.017750000000000002
habit_p0p5_deck78_seed07,5.25425,1.6542914605074648,0.0985253816960117,5.456318158081685,1.6577714740283835,0.1708587441592318,-0.02298159555862648,1.0205123745167057,0.5450160483961135,2.7365708697531295,1.0154902714503156,0.5484938197592594,2.6159995977839237,8.58,1.6072,1.7809456105979116,0.6089986184871433,-0.8296645837598471,1.787734041331795,0.6049375673847205,-0.8446983553860998,0.1348330806831405,0.05303070714559727,141.61,8.501842185810855,0.4160393620460265,0.16948407833025414,4.6851428172007905,1.2129176260702033,0.35035750033812385,0.6634954636840739,142.44,0.00325,0.0,18.08,0.0673104176386276,0.005659214668577979,269.35,1.4607673110077108,0.3916732649520026,5.699088339840224,0.0304
habit_p1p0_deck78_seed07,5.27445,1.6479943333802565,0.0017155975937768089,5.621860967482661,1.6572402321113653,0.09112303068402086,-0.030184850143364483,1.0049214331578307,0.5662903898359589,2.6888282838942867,1.034161080934198,0.6153741158190336,2.7010315911218825,12.63,2.606,1.4119368790193865,0.6773318570601117,0.055979772357526054,1.4454448204423278,0.6548554053484454,0.04038519989770902,0.13882249075966016,0.05321332841408063,145.87,11.142806783123834,0.4090423719864412,0.1725351226906543,4.044185615356471,1.2267120646280762,0.35686746997090035,0.8181563752497136,99.15,0.0079,5e-05,17.78,0.063997294549114,0.00522243171363326,213.19,1.2926182043809493,0.3451141432870075,4.63173734034339,0.09595000000000001
